0	513	8	0	0	0	0
1	513	7	0	0	0	0
2	512	8	0	0	0	0
3	513	7	0	0	0	0
4	516	8	0	0	0	0
5	513	7	0	0	0	0
6	515	8	0	0	0	0
7	513	8	0	0	0	0
8	514	8	0	0	0	0
9	515	8	0	0	0	0
10	514	8	0	0	0	0
11	514	8	0	0	0	0
12	515	8	0	0	0	0
13	513	8	0	0	0	0
14	516	8	0	0	0	0
15	515	8	0	0	0	0
0	514	8	0	0	0	0
1	512	8	0	0	0	0
2	514	8	0	0	0	0
3	515	8	0	0	0	0
4	515	8	0	0	0	0
5	514	8	0	0	0	0
6	511	8	0	0	0	0
7	513	8	0	0	0	0
8	514	8	0	0	0	0
9	516	8	0	0	0	0
10	512	9	0	0	0	0
11	513	9	0	0	0	0
12	515	9	0	0	0	0
13	515	9	0	0	0	0
14	517	9	0	0	0	0
15	514	9	0	0	0	0
0	515	9	0	0	0	0
1	513	9	0	0	0	0
2	511	9	0	0	0	0
3	515	10	0	0	0	0
4	513	44	0	0	0	0
5	515	56	0	0	0	0
6	514	55	0	0	0	0
7	511	56	0	0	0	0
8	517	54	0	0	0	0
9	513	27	0	0	0	0
10	513	9	0	0	0	0
11	512	9	0	0	0	0
12	513	9	0	0	0	0
13	513	9	0	0	0	0
14	514	9	0	0	0	0
15	515	9	0	0	0	0
0	516	9	0	0	0	0
1	518	9	0	0	0	0
2	515	9	0	0	0	0
3	511	9	0	0	0	0
4	515	9	0	0	0	0
5	516	9	0	0	0	0
6	512	9	0	0	0	0
7	511	9	0	0	0	0
8	515	9	0	0	0	0
9	514	9	0	0	0	0
10	509	9	0	0	0	0
11	512	9	0	0	0	0
12	516	9	0	0	0	0
13	515	9	0	0	0	0
14	515	9	0	0	0	0
15	512	9	0	0	0	0
0	515	9	0	0	0	0
1	514	9	0	0	0	0
2	515	9	0	0	0	0
3	511	9	0	0	0	0
4	516	9	0	0	0	0
5	515	9	0	0	0	0
6	515	9	0	0	0	0
7	515	8	0	0	0	0
8	515	9	0	0	0	0
9	516	9	0	0	0	0
10	514	9	0	0	0	0
11	514	8	0	0	0	0
12	513	9	0	0	0	0
13	514	8	0	0	0	0
14	513	9	0	0	0	0
15	514	8	0	0	0	0
0	514	8	0	0	0	0
1	516	8	0	0	0	0
2	516	8	0	0	0	0
3	516	8	0	0	0	0
4	514	8	0	0	0	0
5	513	8	0	0	0	0
6	514	8	0	0	0	0
7	512	8	0	0	0	0
8	514	8	0	0	0	0
9	516	8	0	0	0	0
10	513	8	0	0	0	0
11	512	8	0	0	0	0
12	512	8	0	0	0	0
13	512	8	0	0	0	0
14	513	8	0	0	0	0
15	513	8	0	0	0	0
0	518	8	0	0	0	0
1	516	8	0	0	0	0
2	514	8	0	0	0	0
3	516	9	0	0	0	0
4	515	16	0	0	0	0
5	511	24	0	0	0	0
6	511	26	0	0	0	0
7	513	24	0	0	0	0
8	512	22	0	0	0	0
9	512	22	0	0	0	0
10	512	22	0	0	0	0
11	515	21	0	0	0	0
12	512	21	0	0	0	0
13	514	22	0	0	0	0
14	515	21	0	0	0	0
15	514	21	0	0	0	0
0	516	21	0	0	0	0
1	514	22	0	0	0	0
2	513	22	0	0	0	0
3	515	23	0	0	0	0
4	513	22	0	0	0	0
5	513	15	0	0	0	0
6	516	15	0	0	0	0
7	516	15	0	0	0	0
8	516	15	0	0	0	0
9	517	15	0	0	0	0
10	514	14	0	0	0	0
11	515	14	0	0	0	0
12	516	9	0	0	0	0
13	510	8	0	0	0	0
14	513	9	0	0	0	0
15	516	49	0	0	0	0
0	515	57	0	0	0	0
1	514	57	0	0	0	0
2	517	57	0	0	0	0
3	515	57	0	0	0	0
4	515	56	0	0	0	0
5	513	56	0	0	0	0
6	512	56	0	0	0	0
7	512	56	0	0	0	0
8	510	56	0	0	0	0
9	513	56	0	0	0	0
10	512	56	0	0	0	0
11	514	55	0	0	0	0
12	515	55	0	0	0	0
13	513	55	0	0	0	0
14	514	55	0	0	0	0
15	512	54	0	0	0	0
0	517	54	0	0	0	0
1	515	54	0	0	0	0
2	512	54	0	0	0	0
3	515	54	0	0	0	0
4	514	54	0	0	0	0
5	519	54	0	0	0	0
6	514	54	0	0	0	0
7	515	53	0	0	0	0
8	515	54	0	0	0	0
9	513	53	0	0	0	0
10	515	53	0	0	0	0
11	517	53	0	0	0	0
12	515	53	0	0	0	0
13	510	53	0	0	0	0
14	513	53	0	0	0	0
15	513	54	0	0	0	0
