0	559	11	0	0	0	0
1	519	11	0	0	0	0
2	475	11	0	0	0	0
3	535	11	0	0	0	0
4	485	11	0	0	0	0
5	464	11	0	0	0	0
6	474	11	0	0	0	0
7	544	11	0	0	0	0
8	510	11	0	0	0	0
9	491	11	0	0	0	0
10	517	11	0	0	0	0
11	445	11	0	0	0	0
12	449	10	0	0	0	0
13	563	11	0	0	0	0
14	544	10	0	0	0	0
15	480	11	0	0	0	0
0	551	10	0	0	0	0
1	678	11	0	0	0	0
2	523	10	0	0	0	0
3	483	10	0	0	0	0
4	555	10	0	0	0	0
5	540	10	0	0	0	0
6	462	10	0	0	0	0
7	431	10	0	0	0	0
8	489	10	0	0	0	0
9	448	10	0	0	0	0
10	572	10	0	0	0	0
11	544	10	0	0	0	0
12	503	11	0	0	0	0
13	549	10	0	0	0	0
14	483	10	0	0	0	0
15	484	10	0	0	0	0
0	517	10	0	0	0	0
1	563	11	0	0	0	0
2	516	10	0	0	0	0
3	543	10	0	0	0	0
4	480	10	0	0	0	0
5	471	11	0	0	0	0
6	487	10	0	0	0	0
7	541	11	0	0	0	0
8	513	11	0	0	0	0
9	543	11	0	0	0	0
10	732	11	0	0	0	0
11	502	11	0	0	0	0
12	480	11	0	0	0	0
13	513	11	0	0	0	0
14	606	11	0	0	0	0
15	477	11	0	0	0	0
0	513	11	0	0	0	0
1	494	11	0	0	0	0
2	509	11	0	0	0	0
3	428	11	0	0	0	0
4	560	11	0	0	0	0
5	546	11	0	0	0	0
6	402	11	0	0	0	0
7	486	11	0	0	0	0
8	568	11	0	0	0	0
9	532	11	0	0	0	0
10	611	11	0	0	0	0
11	555	11	0	0	0	0
12	518	11	0	0	0	0
13	493	11	0	0	0	0
14	408	11	0	0	0	0
15	432	11	0	0	0	0
0	416	11	0	0	0	0
1	495	11	0	0	0	0
2	507	11	0	0	0	0
3	480	12	0	0	0	0
4	476	12	0	0	0	0
5	489	12	0	0	0	0
6	500	12	0	0	0	0
7	529	11	0	0	0	0
8	556	11	0	0	0	0
9	507	14	0	0	0	0
10	563	44	0	0	0	0
11	499	50	0	0	0	0
12	515	56	0	0	0	0
13	492	56	0	0	0	0
14	536	56	0	0	0	0
15	546	56	0	0	0	0
0	545	56	0	0	0	0
1	464	56	0	0	0	0
2	466	56	0	0	0	0
3	498	56	0	0	0	0
4	552	31	0	0	0	0
5	521	18	0	0	0	0
6	516	17	0	0	0	0
7	577	17	0	0	0	0
8	701	17	0	0	0	0
9	619	17	0	0	0	0
10	576	17	0	0	0	0
11	590	17	0	0	0	0
12	474	17	0	0	0	0
13	474	17	0	0	0	0
14	502	17	0	0	0	0
15	741	17	0	0	0	0
0	516	17	0	0	0	0
1	353	17	0	0	0	0
2	579	17	0	0	0	0
3	485	17	0	0	0	0
4	441	17	0	0	0	0
5	517	17	0	0	0	0
6	463	17	0	0	0	0
7	473	17	0	0	0	0
8	425	17	0	0	0	0
9	530	17	0	0	0	0
10	628	17	0	0	0	0
11	492	17	0	0	0	0
12	539	17	0	0	0	0
13	456	17	0	0	0	0
14	472	17	0	0	0	0
15	524	17	0	0	0	0
0	574	17	0	0	0	0
1	527	17	0	0	0	0
2	528	17	0	0	0	0
3	511	17	0	0	0	0
4	517	17	0	0	0	0
5	447	17	0	0	0	0
6	612	17	0	0	0	0
7	554	17	0	0	0	0
8	560	17	0	0	0	0
9	580	17	0	0	0	0
10	569	17	0	0	0	0
11	466	17	0	0	0	0
12	551	17	0	0	0	0
13	575	17	0	0	0	0
14	509	17	0	0	0	0
15	498	17	0	0	0	0
0	479	17	0	0	0	0
1	477	17	0	0	0	0
2	476	17	0	0	0	0
3	603	17	0	0	0	0
4	463	17	0	0	0	0
5	472	17	0	0	0	0
6	547	17	0	0	0	0
7	552	17	0	0	0	0
8	476	17	0	0	0	0
9	531	17	0	0	0	0
10	626	17	0	0	0	0
11	553	17	0	0	0	0
12	537	17	0	0	0	0
13	545	17	0	0	0	0
14	487	17	0	0	0	0
15	476	17	0	0	0	0
0	552	17	0	0	0	0
1	485	17	0	0	0	0
2	519	17	0	0	0	0
3	475	17	0	0	0	0
4	477	17	0	0	0	0
5	460	17	0	0	0	0
6	521	17	0	0	0	0
7	542	17	0	0	0	0
8	572	17	0	0	0	0
9	498	17	0	0	0	0
10	519	17	0	0	0	0
11	523	17	0	0	0	0
12	557	17	0	0	0	0
13	532	17	0	0	0	0
14	476	17	0	0	0	0
15	441	17	0	0	0	0
